growth,coefGT,sma_dif,dif_high,dif_low,dif_open,zone_interval,dif_prev_close,dif_bid_ask,zone_size,RSI,MACD,volatility,SP_MA_dif,correlSP,sp_open_dif,sp_dif_high,sp_dif_low,winloss,ask,symbol,alertTime,sellTime,sellPrice
0.62,1.4833,0.34417,1.84508586,0.477239354,-1.582164689,69,-2.094701637,0.018271515,0.128228613,35.6384131,-0.068038687,0.084,-0.161718077,0.148504933,0.409684801,0.356552104,1.250511742,1,54.74,SLB   ,10/23/2018 13:36,10/23/2018 14:29,55.03
0.64,2.5569,0.20067,0.641680035,2.496263079,1.434911243,41,-1.212918311,0.058368598,0.073078047,33.35279616,-0.016861424,0.113,-0.165522202,0.735153768,0.398612239,0.367620028,1.239346459,1,68.57,KMX   ,10/23/2018 13:38,10/23/2018 14:19,68.93
1.09,7.3105,0.08223,1.092896175,4.146341463,1.774364407,24,-6.237584426,0.1041938,0.261192081,38.59044811,0.680929805,0.638,-0.109749338,0.913635403,0.442902488,0.323362975,1.284007592,-1,192.15,MMM   ,10/23/2018 13:40,10/23/2018 13:43,191.03
0.83,2.5617,0.39373,0.827647207,1.604827321,1.370564878,54,-1.17721519,0.0505689,0.006326711,28.95230526,-0.491925675,0.442,-0.15619721,0.5911266,0.346940282,0.419302634,1.187241803,1,158.28,MTB   ,10/23/2018 13:47,10/23/2018 14:16,159.08
0.7,1.0851,0.40211,0.696213279,1.168184161,0.908156271,107,-0.916808149,0.016983696,0.051037768,26.22201215,-0.112652612,0.11,-0.15619721,0.719157244,0.346940282,0.419302634,1.187241803,-1,58.89,SBUX  ,10/23/2018 13:47,10/23/2018 13:58,58.58
1.03,2.2489,0.65526,1.04145937,2.655771195,0.849611988,76,-2.050979621,0.05309617,0.086424678,26.90956318,-0.434632974,0.426,-0.203341858,0.909983566,0.291577471,0.474735951,1.131415386,1,150.75,HON   ,10/23/2018 13:48,10/23/2018 15:03,151.65
0.71,2.0791,0.39733,0.712694878,1.537765717,0.604974233,56,-1.107910481,0.022276676,0.044622936,31.86527945,-0.056731604,0.083,-0.191926825,0.922890687,0.25466893,0.511725509,1.094197774,1,44.9,BLL   ,10/23/2018 13:54,10/23/2018 14:16,45.16
0.65,1.2355,0.35286,2.299676608,0.578243585,-2.041534671,87,-2.034482759,0.035945363,0.180245133,37.31824511,-0.016245368,0.038,-0.162555415,0.343884057,0.269432347,0.496926418,1.109084819,1,27.83,NBL   ,10/23/2018 13:55,10/23/2018 14:12,28
1.07,1.5098,0.67053,1.502468341,1.282608696,-0.597397056,118,-1.055520372,0.042946103,0.10757315,23.68975343,-0.07758528,0.113,-0.110290063,0.860066921,0.284195763,0.482131685,1.123971863,1,46.59,FL    ,10/23/2018 13:58,10/23/2018 14:08,46.83
0.58,6.3666,0.35907,1.270381769,0.183690874,-1.017630283,15,-0.071248138,0.019648939,0.06559958,37.72113723,0.126605549,0.278,-0.118923504,0.868682387,-0.340248052,0.499265786,0.088183422,-1,152.71,FB    ,10/24/2018 10:17,10/24/2018 11:02,151.79
1.56,4.8811,0.60474,1.559888579,1.815087918,-0.716280871,53,3.296671904,0.041800195,0.257256306,39.21085121,-0.8030144,0.883,-0.133439171,0.510184485,-0.424395419,0.584193702,0.055143004,-1,359,BA    ,10/24/2018 10:28,10/24/2018 10:34,357.11
1.08,3.5773,0.33646,1.071104387,1.076518441,1.070336391,50,-0.2866378,0.145445731,0.212559213,36.63601354,-0.530254652,0.47,-0.13651276,-0.30625862,-0.439029744,0.598978429,0.040438203,-1,165.25,AAP   ,10/24/2018 10:30,10/24/2018 11:06,164.31
0.76,1.8901,0.32875,1.315002989,0.179640719,-0.672867603,67,0,0.099720782,0.05988024,35.46904657,-0.072451371,0.092,-0.177030181,0.563483418,-0.632934548,0.795287187,0.040517146,-1,50.19,SRCL  ,10/24/2018 11:00,10/24/2018 11:08,49.88
0.53,3.9288,0.51861,3.49394839,0.205949657,-3.140898031,22,0.466666667,0.045693397,0.125858124,35.02052342,0.037638241,0.156,-0.110860648,0.91332035,-1.104891523,1.276312382,0.148197547,1,87.58,LYB   ,10/24/2018 11:29,10/24/2018 11:47,88.06
0.65,2.8647,0.47022,2.83657917,0.25466893,-1.116382919,37,-0.013952839,0.042354934,0.084853627,34.25285769,-0.05583633,0.112,-0.025027648,0.832166869,-1.108550104,1.280059193,0.181609281,1,70.86,BBY   ,10/24/2018 11:44,10/24/2018 11:47,71.22
0.53,4.6573,0.02671,5.332745703,1.159161837,-3.426260907,18,5.203062732,0.04850302,0.216737438,48.60839908,0.945878426,1.141,0.380351656,0.752322262,-0.51585995,0.676669609,0.7820318,-1,226.9,TMO   ,10/24/2018 12:00,10/24/2018 12:19,225.76
0.6,8.4388,-0.27309,3.480422623,1.156796178,-3.235506375,11,-0.180093649,0.074636149,0.17140364,48.94894611,0.983156318,1.317,0.279939092,0.938309315,-0.570738668,0.732236818,0.726437122,-1,321.8,NFLX  ,10/24/2018 12:02,10/24/2018 12:08,320.12
0.51,3.2588,-0.13793,0.507885592,2.465078061,2.213114754,26,0.521834661,0.026737968,0.053561864,45.8426086,0.031884156,0.057,0.142831154,-0.411739805,-0.643910292,0.806421917,0.652310885,-1,37.41,CAG   ,10/24/2018 12:05,10/24/2018 13:37,37.22
0.67,3.0748,0.15057,1.981955332,0.415862171,-1.328079393,36,0.234055003,0.029590176,0.088954781,37.15156617,-0.040280926,0.099,-0.022206654,0.940008451,-0.621958804,0.784154917,0.674548757,-1,67.61,XYL   ,10/24/2018 12:18,10/24/2018 12:43,67.24
1.32,4.8018,0.35684,5.346215781,0.746268657,-3.059631595,45,0.818382121,0.096711799,0.064536947,36.31720014,-0.091132754,0.092,-0.022206654,0.8321351,-0.621958804,0.784154917,0.674548757,-1,31.05,DISH  ,10/24/2018 12:18,10/24/2018 12:48,30.87
0.99,4.0408,0.31954,2.654176425,0.326328156,-2.585551331,40,0,0.02602811,0.078237058,31.24882399,-0.163150889,0.197,-0.144014799,0.906915208,-0.728057659,0.891869979,0.567065713,-1,76.86,EMN   ,10/24/2018 12:22,10/24/2018 13:11,76.44
0.56,2.6743,0.07646,0.736864588,0.666523328,0.053424511,34,-0.499681055,0.096205238,0.096308186,39.71306135,-0.037763537,0.11,-0.192842737,0.374229772,-0.779277796,0.943952802,0.515177347,-1,93.64,HAS   ,10/24/2018 12:23,10/24/2018 13:30,93.11
0.88,3.5845,0.20784,1.023349668,0.550724638,0.361637495,40,0.217454335,0.028835063,0.057761733,36.30228239,-0.192114943,0.164,-0.044797644,0.651455602,-0.680496104,0.843555457,0.615247767,-1,69.38,ATVI  ,10/24/2018 12:30,10/24/2018 13:07,69.03
0.66,2.6884,0.16763,1.55062329,0.529801325,-0.141686064,40,-0.2825714,0.040555612,0.08125127,35.52511304,-0.165815037,0.18,-0.044797644,0.702325505,-0.680496104,0.843555457,0.615247767,-1,98.67,EA    ,10/24/2018 12:30,10/24/2018 13:09,98.13
0.55,2.1765,0.19521,2.009495418,0.465890183,-1.243048741,42,-0.736010391,0.066291018,0.066357001,32.80240464,-0.062915812,0.102,-0.163987549,0.898873017,-0.808546446,0.973738566,0.485526852,-1,90.57,SNPS  ,10/24/2018 12:31,10/24/2018 13:04,90.09
0.5,2.021,0.15475,2.478688525,0.447898828,-1.536673554,41,0.06460783,0.05248655,0.052562418,38.36688423,-0.066913051,0.082,-0.163987549,0.926971958,-0.808546446,0.973738566,0.485526852,-1,76.25,NTAP  ,10/24/2018 12:31,10/24/2018 13:09,75.73
0.64,2.5869,0.24361,2.714866434,0.254712175,-2.45698506,41,0.405232475,0.058105752,0.043620502,33.89710618,-0.0751193,0.197,-0.163987549,0.824258015,-0.808546446,0.973738566,0.485526852,-1,137.76,CRM   ,10/24/2018 12:31,10/24/2018 13:04,136.91
0.86,2.6917,0.42294,1.30282809,0.398787685,0.031786395,53,0.302885382,0.015890672,0.047755492,34.03164405,-0.113168108,0.143,-0.127201469,0.764289457,-0.801229283,0.966290477,0.492939476,-1,62.94,A     ,10/24/2018 12:35,10/24/2018 13:06,62.59
0.74,2.626,0.26053,1.492738031,1.092128518,-1.466431095,46,-1.15695263,0.067285695,0.179872291,37.80409419,-0.202897699,0.31,-0.209853152,0.813499226,-0.892693813,1.059470634,0.40028168,1,223.08,AVGO  ,10/24/2018 12:36,10/24/2018 12:57,224.25
1.3,3.8981,0.77547,4.102450383,0.356069879,-3.156877483,55,0.79004329,0.077674212,0.02221235,24.5345202,-0.23361182,0.312,-0.257035945,0.90506988,-0.951231113,1.119196247,0.34098069,-1,90.19,AVY   ,10/24/2018 12:37,10/24/2018 13:30,89.7
0.77,1.8426,0.34565,1.967445152,0.521697889,-1.674707738,69,0.171941075,0.108634045,0.113512747,31.55351069,0.061624785,0.206,-0.269382852,0.734994877,-0.987816925,1.156560618,0.303917572,-1,211.95,LLL   ,10/24/2018 12:39,10/24/2018 14:14,210.87
1.28,3.6708,0.81365,5.921281783,0.375841273,-4.3,58,0.857286939,0.026130128,0.288436325,31.15755002,-0.12062196,0.302,-0.232434717,0.897816925,-0.962206856,1.13040266,0.329861755,1,114.84,CAT   ,10/24/2018 12:40,10/24/2018 12:53,115.5
0.89,2.077,0.43145,1.635941887,0.232501224,-1.050978497,71,0.205786224,0.048857946,0.073412456,32.12688112,-0.087254718,0.123,-0.232004306,0.933552086,-0.987816925,1.156560618,0.303917572,-1,81.91,DOV   ,10/24/2018 12:42,10/24/2018 13:32,81.47
1.11,3.0163,0.61558,2.342017738,0.333704116,-1.836484832,61,0,0.041591571,0.041649313,29.96016916,-0.119717194,0.159,-0.240638688,0.951720376,-1.009768412,1.178992497,0.281679701,-1,72.16,ETN   ,10/24/2018 12:43,10/24/2018 14:00,71.77
1.16,3.1522,0.59607,2.628624883,0.295538772,-1.301818853,61,-0.805934609,0.070208285,0.046855965,25.41213721,-0.290741328,0.461,-0.240638688,0.946646867,-1.009768412,1.178992497,0.281679701,-1,213.8,FDX   ,10/24/2018 12:43,10/24/2018 13:16,212.67
1.75,2.853,0.63066,5.789133247,0.324464633,-3.465501093,102,0.818382121,0.03235199,0.129701686,21.15221371,-0.061155275,0.064,-0.15016954,0.84205651,-0.991475506,1.160298574,0.30021126,-1,30.92,DISH  ,10/24/2018 12:48,10/24/2018 12:52,30.76
1.34,3.2165,0.73538,2.973240833,0.548081714,-2.370585389,69,0.0968523,0.049578582,0.099354198,26.55932716,-0.03046353,0.035,-0.130900036,0.850947041,-1.002451249,1.171514099,0.289092324,1,20.18,ARNC  ,10/24/2018 12:51,10/24/2018 13:54,20.29
1.67,2.427,0.82137,1.673640167,0.647878199,-0.384738698,114,0.096277279,0.03219575,0.129073895,31.09606425,-0.028203673,0.061,-0.097975742,0.262825952,-1.017085574,1.186472001,0.274267077,1,31.07,SEE   ,10/24/2018 13:01,10/24/2018 14:27,31.28
0.85,1.2138,0.29967,1.606034797,0.544375803,0.5382263,116,-0.2866378,0.103525973,0.079244133,34.60083568,0.049900319,0.157,-0.156230956,0.59897562,-1.097574361,1.268819591,0.192728216,-1,164.38,AAP   ,10/24/2018 13:04,10/24/2018 13:31,163.51
1.91,3.8109,0.77688,6.672333192,0.770877944,-6.030351438,83,-0.199282583,0.042517007,0.127822752,33.44700714,0.070714098,0.071,-0.156985871,0.848208976,-1.108550104,1.280059193,0.181609281,-1,23.53,AMD   ,10/24/2018 13:05,10/24/2018 13:08,23.41
1.67,3.2011,0.75534,3.936197582,0.309677419,-3.548387097,86,1.307189542,0.051480051,0.103092784,28.38522094,-0.02085706,0.08,-0.230675536,0.932823491,-1.207331797,1.381328001,0.081538861,-1,38.87,APA   ,10/24/2018 13:08,10/24/2018 13:24,38.67
0.66,3.4126,0.27785,4.177718833,1.412239408,-4.010184596,32,0.031836995,0.033167496,0.13293453,35.24789086,-0.000824185,0.052,-0.341187629,0.893333889,-1.328064976,1.505376344,0.029671389,-1,30.16,MOS   ,10/24/2018 13:09,10/24/2018 13:24,29.99
0.74,0.9995,0.37612,0.744490768,0.810567397,0.538922156,123,-0.014967819,0.029788502,0.104462021,26.20521152,-0.089148121,0.094,-0.341187629,-0.487586037,-1.328064976,1.505376344,0.029671389,1,67.16,VNO   ,10/24/2018 13:09,10/24/2018 13:45,67.5
1.29,2.2897,0.43457,2.826335566,0.31137332,-2.360823098,93,1.374514877,0.032685079,0.163880695,35.99642326,-0.089587904,0.1,-0.26659173,0.932397573,-1.317089233,1.494086679,0.04079816,-1,61.21,APC   ,10/24/2018 13:15,10/24/2018 13:31,60.78
1.13,1.9884,0.50356,1.885518855,0.702406308,-1.846289753,94,-1.15695263,0.081066475,0.076666366,30.37773025,-0.729410736,0.637,-0.34762028,0.713057219,-1.412212344,1.592013953,0.025983667,-1,222.22,AVGO  ,10/24/2018 13:16,10/24/2018 14:05,220.67
1.08,1.6654,0.33789,1.081145301,0.693862902,0.202380952,108,0.143061516,0.059438897,0.011899096,31.05242422,-0.003027412,0.119,-0.020631369,-0.161865573,-1.306113489,1.482799526,0.219192332,-1,84.17,DLTR  ,10/24/2018 13:38,10/24/2018 14:13,83.71
1.49,1.6361,0.31502,1.57814871,1.47828765,1.197788698,151,0.061462815,0.030358227,0.060790274,37.6368345,0.001542173,0.041,-0.246177574,-0.08808442,-1.562214173,1.74682227,0.014868783,-1,32.95,M     ,10/24/2018 14:00,10/24/2018 14:09,32.77
1.02,0.7048,0.4436,1.015370284,1.082862524,0.873895884,241,0.244913338,0.018634119,0.074689571,20.08871963,-0.145887559,0.205,-0.185171908,-0.390883043,-1.525628361,1.709020657,0.05204074,-1,107.35,CCI   ,10/24/2018 14:05,10/24/2018 15:28,106.75
1.94,2.0244,0.46562,2.26283725,0.21805495,-0.841423948,159,-0.472407129,0.043535046,0.109027475,31.03088318,-0.014878614,0.079,-0.247301324,0.72565684,-1.617092891,1.803577405,0.040922619,-1,45.96,FBHS  ,10/24/2018 14:08,10/24/2018 15:00,45.66
1.01,5.0249,0.45686,10.58658974,0.315706393,-9.041030534,33,2.243902439,0.087496719,0.131429072,34.59229183,-0.105459346,0.293,0.328611477,0.901904482,-1.145135916,1.317542561,0.554501135,-1,114.39,ALXN  ,10/24/2018 14:29,10/24/2018 14:34,113.66
1.34,8.8449,0.70411,9.808219178,0.274725275,-7.828282828,25,0.253164557,0.137174211,0.137362637,40.63200286,0.08495797,0.164,0.144061954,0.881294022,-1.152453079,1.325042564,0.547058167,-1,36.5,NKTR  ,10/24/2018 14:41,10/24/2018 14:44,36.3
0.68,1.6038,0.43019,0.748152997,2.51174384,2.393948099,70,0.278471289,0.028063611,0.121894046,26.08110121,-0.108260022,0.149,-0.224522612,-0.581651107,-1.474408224,1.656145563,0.219567564,-1,106.93,KMB   ,10/24/2018 14:48,10/24/2018 15:15,106.38
0.65,6.4293,0.50129,1.544401544,0.282326369,-1.286326822,16,0.752,0.088559697,0.120957987,38.92204237,0.228141052,0.304,-0.11412619,-0.872133048,0.276770019,0.399089926,0.706156331,-1,124.32,CB    ,10/25/2018 10:21,10/25/2018 10:32,123.55
1.35,9.2403,0.54066,1.348865727,1.556662516,1.810237203,24,0.501882058,0.061349693,0.24600246,36.26022642,0.026530997,0.066,-0.158962768,0.742362504,0.228148259,0.447794612,0.657326372,1,16.31,NWL   ,10/25/2018 10:24,10/25/2018 10:58,16.42
0.56,5.2435,0.19141,0.809815951,0.766567755,-0.293613898,17,1.565606362,0.024545901,0.098400984,39.74047681,0.008762471,0.107,0.077209725,0.681721694,0.512398549,0.200937709,0.942793825,1,40.75,MET   ,10/25/2018 10:39,10/25/2018 10:58,41
0.65,3.6333,0.21709,0.652800972,1.745443312,1.494607088,29,1.011673152,0.075964752,0.015199878,32.70649745,0.039498168,0.148,0.106133157,0.91246697,0.658263829,0.11518597,1.089283702,-1,65.87,EXPD  ,10/25/2018 10:52,10/25/2018 11:02,65.53
0.53,5.5036,0.28443,0.787992495,1.834161253,0.528102603,16,1.493108729,0.037537538,0.188111362,42.95354217,0.024635072,0.05,0.00818002,0.724637577,0.598421663,0.174740677,1.029185291,-1,26.65,NBL   ,10/25/2018 10:55,10/25/2018 11:03,26.5
2.14,6.2065,1.37737,2.140672783,1.837433821,0.368324125,57,1.023255814,0.030590395,0.18404908,19.59834962,-0.123165334,0.144,0.042258984,0.351832393,0.643303288,0.130068007,1.074259099,-1,32.7,IRM   ,10/25/2018 10:56,10/25/2018 11:15,32.49
0.65,2.6178,0.26179,1.192012755,0.534310358,-0.588723677,41,2.206279411,0.121626758,0.015206813,37.94975694,-0.013892616,0.201,-0.186141735,0.112981461,0.411414893,0.361306664,0.841377756,1,131.71,IPGP  ,10/25/2018 11:05,10/25/2018 11:22,132.45
0.68,4.1975,0.33814,1.51405912,0.28922632,-0.287562904,27,1.569916028,0.036062027,0.108420672,38.84640328,-0.00040679,0.063,-0.304530024,-0.49616917,0.280510154,0.492316873,0.709912482,1,27.74,BHGE  ,10/25/2018 11:06,10/25/2018 11:29,27.9
0.85,3.2946,0.29166,1.082572702,0.512054619,-0.106022053,43,0.920179756,0.021231423,0.127713921,34.23226055,0.03081247,0.107,-0.304530024,0.585395196,0.280510154,0.492316873,0.709912482,1,47.11,ETFC  ,10/25/2018 11:06,10/25/2018 11:22,47.35
0.82,3.6738,0.40108,0.948645927,4.070376703,0.015901622,37,0.415158612,0.047720042,0.063677368,33.28999473,-0.038969217,0.353,-0.304530024,0.882318776,0.280510154,0.492316873,0.709912482,1,188.69,AMGN  ,10/25/2018 11:06,10/25/2018 11:21,189.75
0.61,2.0969,0.24558,0.611754424,0.394823426,0.021853147,48,0.948599162,0.021853147,0.10948106,36.72943775,-0.026611512,0.062,-0.16440272,0.420243593,0.388974081,0.383741291,0.818840852,1,45.77,BK    ,10/25/2018 11:11,10/25/2018 11:21,46
1.8,3.4292,0.95044,1.837173124,0.371774853,-0.830149868,87,1.121759156,0.07413448,0.2528069,27.26864316,-0.485660344,0.544,-0.286974294,0.431126537,0.239368665,0.533562181,0.668594824,1,134.99,CXO   ,10/25/2018 11:13,10/25/2018 11:20,135.68
0.63,2.132,0.22155,1.28144281,0.880972901,-0.113776429,49,0.247124798,0.037983098,0.247760625,36.1022896,0.019379432,0.11,-0.111280092,0.29072317,0.718105995,0.300790969,1.149382113,1,105.35,KMB   ,10/25/2018 12:01,10/25/2018 13:01,105.88
0.77,11.5616,0.47331,3.439425051,9.93227991,8.52367688,11,-21.23738482,0.051361068,0.308959835,48.93399845,-0.089271654,0.089,-0.068036468,0.339333861,0.71436586,0.304515746,1.145625963,-1,19.48,AMD   ,10/25/2018 12:13,10/25/2018 12:29,19.34
0.98,2.5953,0.50246,0.976791435,1.418608337,0.581623831,62,1.849183477,0.054730258,0.133197524,34.61578657,-0.1188671,0.254,-0.258469548,0.600110986,0.501178143,0.517286294,0.931525373,1,127.97,ADSK  ,10/25/2018 12:17,10/25/2018 12:25,128.61
1.02,2.9437,0.62608,1.018922853,4.453984438,2.402455064,57,2.757005136,0.068545969,0.042881647,38.70032303,-0.179066867,0.239,-0.168069723,0.855680549,0.564760444,0.453734008,0.995379935,1,116.79,ALXN  ,10/25/2018 12:20,10/25/2018 12:39,117.43
1.59,3.1787,0.85824,1.585668001,1.125544463,-0.057142857,83,1.763907734,0.087746071,0.084011151,24.8309785,-0.651859235,0.821,0.037284823,0.808105493,0.684444777,0.334323923,1.115576757,1,262.35,SIVB  ,10/25/2018 12:33,10/25/2018 12:43,263.82
1.38,1.9217,0.45137,1.92627824,0.16674607,-0.87223008,119,0.449917121,0.02378687,0.023815194,22.72025062,-0.043088506,0.09,-0.186064004,-0.303473867,0.587201257,0.431322972,1.017916839,1,42.05,AIG   ,10/25/2018 13:12,10/25/2018 13:27,42.28
1.08,3.8055,0.33291,1.075949367,5.473965287,4.844061048,47,1.00536193,0.063331222,0.126903553,36.17066062,-0.056740157,0.051,0.043122568,0.824445464,0.942514119,0.140798103,1.374751155,1,15.8,KIM   ,10/25/2018 13:52,10/25/2018 14:09,15.88
0.92,2.836,0.31944,0.919511273,5.431606906,2.970168612,54,11.67439166,0.037802419,0.075652503,35.43934026,0.112615458,0.166,-0.0953343,0.421465285,0.86023114,0.22249416,1.29211584,1,79.39,XLNX  ,10/25/2018 14:03,10/25/2018 14:39,79.8
0.64,6.8523,0.19983,0.686106346,3.14020345,2.686041391,15,2.574525745,0.042900043,0.171969046,38.26322499,0.000530216,0.056,0.079650717,0.850166842,1.507274563,0.147383935,1.94192991,-1,23.32,PHM   ,10/25/2018 14:53,10/25/2018 15:22,23.19
0.62,6.1938,1.00673,3.668003623,0.357073297,-3.423716106,16,-1.197530864,0.045304511,0.214243978,35.50672807,-0.090873158,0.403,0.078707931,0.707450225,-0.383574007,2.302755757,0.580931769,-1,154.58,MLM   ,10/26/2018 10:22,10/26/2018 10:29,153.46
0.53,8.9527,0.69743,1.726302574,0.314861461,-0.994406464,9,-2.03957382,0.031397174,0.157381177,44.000922,-0.036565271,0.114,0.132557477,0.896509507,-0.387334537,2.306617841,0.577134829,-1,31.86,DVN   ,10/26/2018 10:27,10/26/2018 10:35,31.69
0.63,8.4906,0.05747,3.442656345,3.022035677,-3.792258697,12,3.61458016,0.050952818,0.265875856,50.35872299,0.423125514,0.584,-0.089260049,0.004823924,-0.661853189,2.589339794,0.299958234,1,98.18,PSX   ,10/26/2018 10:31,10/26/2018 10:34,98.96
0.75,7.6375,0.15105,1.71858217,0.276001346,-1.350993377,16,-1.699108131,0.047014575,0.134643867,44.6755817,0.32505716,0.313,-0.12043103,0.875219451,-0.718261131,2.647626984,0.243004139,1,148.96,PXD   ,10/26/2018 10:34,10/26/2018 11:07,150.13
0.91,8.8521,0.20145,1.179673321,1.379944802,1.100917431,17,-3.111111111,0.090826521,0.273224044,44.85512151,0.026130163,0.036,-0.125851515,-0.01786615,-0.722021661,2.651515152,0.239207199,1,11.02,FCX   ,10/26/2018 10:35,10/26/2018 10:40,11.08
0.93,3.8766,0.35015,0.932598559,1.190348525,0.340280732,40,-1.549413735,0.095470457,0.170031881,29.97557086,-0.227054278,0.243,-0.481235111,-0.376911402,-1.131919374,3.077098627,0.030437926,1,94.36,IR    ,10/26/2018 10:45,10/26/2018 11:24,94.96
0.85,5.1143,0.31665,0.907228563,1.304476727,0.470449868,27,-2.101324122,0.029274005,0.146713615,39.35591182,0.010555528,0.088,-0.481235111,-0.165911154,-1.131919374,3.077098627,0.030437926,1,34.17,HAL   ,10/26/2018 10:45,10/26/2018 11:01,34.41
0.71,13.1238,-0.63695,0.722891566,4.067985511,0.932306445,9,3.149825784,0.160901046,0.120789156,53.28702115,0.256589706,0.281,-0.350359393,-0.521483803,-1.135679904,3.081019399,0.030439084,-1,74.7,CINF  ,10/26/2018 10:53,10/26/2018 10:58,73.79
0.63,7.4645,0.23919,1.988008836,0.380107697,-0.031545741,14,-2.879901961,0.031565657,0.031605563,44.59912333,0.030844779,0.051,-0.411172658,0.747883256,-1.357551143,3.31287408,0,1,31.69,AMAT  ,10/26/2018 10:59,10/26/2018 11:01,31.85
1.44,8.0045,0.2198,1.45631068,3.315686821,0.202675314,30,3.149825784,0.189138071,0.107874865,37.14003876,0.004048005,0.307,-0.176700809,-0.513894135,-1.143200963,3.088861838,0.217300141,1,74.16,CINF  ,10/26/2018 11:00,10/26/2018 11:15,74.58
0.7,4.1667,0.24911,3.519885687,0.358508604,-2.607041796,28,-3.001259899,0.061957869,0.109821898,35.21985549,0.272563223,0.467,0.327821744,0.730043015,-0.21811071,2.133112233,1.155121802,1,209.95,AVGO  ,10/26/2018 11:37,10/26/2018 11:51,211.61
0.9,2.6557,0.44878,1.049475262,2.091836735,0.05,56,-0.299102692,0.100050025,0.100150225,30.51143717,0.020264771,0.043,0.216070835,-0.138121306,-0.233152828,2.148511119,1.13987267,1,20.01,JEF   ,10/26/2018 11:41,10/26/2018 11:58,20.13
0.61,5.2048,0.35436,2.855754041,0.268063848,-2.059033563,19,0.454328073,0.012153622,0.097454014,39.1994587,0.167238765,0.182,-0.014597328,0.384275119,-0.402376655,2.322069096,0.968319927,1,82.29,DUK   ,10/26/2018 11:44,10/26/2018 13:25,82.71
0.71,4.0548,0.02952,1.058308055,0.521750915,-0.047163455,29,-1.026940517,0.087707462,0.006748549,39.97420786,-0.073104258,0.33,0.017482056,0.88911829,-0.315884477,2.233288064,1.05600244,1,148.35,SNA   ,10/26/2018 11:48,10/26/2018 12:20,149.11
0.55,3.6962,0.13269,4.627831715,0.717079531,-4.334365325,24,-1.22324159,0.032372936,0.129785853,43.06726572,0.036133914,0.064,0.250833919,0.33872875,0.248194946,1.658038863,1.627844916,-1,30.9,IRM   ,10/26/2018 12:22,10/26/2018 12:58,30.74
2.28,10.9563,0.68205,2.279043913,10.30042918,9.063352531,34,-10.86192921,0.167037862,0.251046025,30.7208495,-0.279468657,0.245,0.167164239,0.425612351,0.349729242,1.555180813,1.730776562,1,35.98,NOV   ,10/26/2018 12:36,10/26/2018 12:47,36.17
0.67,8.3333,0.02451,1.065049975,4.39616832,1.500133049,13,-3.908971777,0.098409054,0.203880303,45.54038278,0.012477322,0.904,0.19422284,0.921803438,0.424939832,1.47912376,1.807022226,1,305.15,NFLX  ,10/26/2018 12:41,10/26/2018 12:43,306.69
0.75,6.0048,-0.14536,0.754051019,3.503819329,0.727213963,20,-1.871233746,0.112431738,0.144787645,42.41531367,0.183714929,0.214,0.044628833,0.885248526,0.597924188,1.304624126,1.982387252,1,62.33,ALK   ,10/26/2018 12:57,10/26/2018 13:03,62.66
0.54,3.9941,-0.01463,1.072014125,1.264367816,0.303605313,22,-0.828001505,0.063099445,0.088473205,42.95444047,0.181561828,0.182,0.003614784,0.539587125,0.567839952,1.334928766,1.951888986,1,79.29,CMA   ,10/26/2018 12:58,10/26/2018 14:00,79.69
0.54,3.9677,0.03978,0.542495479,2.155172414,0.060313631,22,0,0.060313631,0,41.82423213,0.029042133,0.035,0.003614784,0.907855439,0.567839952,1.334928766,1.951888986,1,16.59,KMI   ,10/26/2018 12:58,10/26/2018 13:03,16.7
1.15,18.4888,-1.74766,1.148149729,7.46754736,2.75877193,10,-1.753781187,0.081161897,0.038486209,56.83471813,0.975228886,2.055,0.23441186,0.915464259,0.928850782,0.972465442,2.317868171,-1,234.29,ALGN  ,10/26/2018 13:06,10/26/2018 13:23,231.93
0.61,4.7032,-0.02804,0.611071172,2.543309989,1.200436522,21,-2.483150053,0.035958288,0.144196107,43.85736546,0.052163456,0.062,-0.097727646,0.939378228,0.718261131,1.183586603,2.104380313,-1,27.82,DISCK ,10/26/2018 13:18,10/26/2018 13:29,27.65
0.59,5.9237,0.18866,11.15801064,0.497971228,-10.03797259,16,-0.656060358,0.091844232,0.147167035,43.56967891,0.152951554,0.14,0.025861897,-0.631493034,0.842358604,1.059069212,2.230185658,-1,54.49,R     ,10/26/2018 13:20,10/26/2018 13:30,54.16
0.55,3.4788,-0.02828,0.55019819,2.922730317,2.287443268,26,-3.396469075,0.00591646,0.059273309,41.35101762,0.115794128,0.343,-0.166488656,0.983475755,0.646811071,1.255417725,2.031946933,-1,169.03,QQQ   ,10/26/2018 13:23,10/26/2018 13:30,168.12
0.91,5.3216,-0.00168,0.956136028,5.064208782,2.314558015,28,-4.585257891,0.078918812,0.133353089,46.17677115,0.2729472,0.611,-0.166488656,0.961106676,0.646811071,1.255417725,2.031946933,-1,202.9,NVDA  ,10/26/2018 13:23,10/26/2018 13:29,201.75
0.82,4.6485,0.17293,0.81944052,4.921434924,4.057630109,29,-2.101324122,0.028264556,0.113282356,34.64288053,0.027021633,0.096,-0.197476086,0.729174669,0.601684717,1.300837321,1.986199535,-1,35.39,HAL   ,10/26/2018 13:26,10/26/2018 13:30,35.21
